category,question_id,question,answer,faq_url
Ather,632d237964d0b60fba455b33,will flipkart deliver the ather 2-wheeler at my home?,"no, after the registration process, the brand authorised dealer will contact you to handover the vehicle at the dealer's location.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d237964d0b60fba455b33&view=FAQ
Ather,632d23e764d0b60fba455d6c,will ather cross-sell/up sell when i visit the brand authorised dealer?,"please note, once you've completed the purchase on flipkart, the brand authorised dealer will not market any other products. however, they may recommend accessories that may be suitable for your vehicle.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d23e764d0b60fba455d6c&view=FAQ
Ather,632d244814e5755075463edc,how do you make sure that i don't get unwarranted calls for cross sell/upsell from ather/insurance partners etc?,"ather may contact you only to recommend accessories. in case you receive any unwarranted calls, please contact the brand and they will help you.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d244814e5755075463edc&view=FAQ
Ather,632d24a8f86ae76c18eca6c5,"the address while ordering ather 2-wheeler on flipkart is different from the one on my address proof (aadhaar card), what should i do now?","please cancel the order and place a new order with correct address. for more details, you can also contact the brand authorised dealer.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d24a8f86ae76c18eca6c5&view=FAQ
Ather,632bfd7a64d0b60fba41a975,will i get the option to test drive an ather 2-wheeler? how many times will i be allowed to take a test drive in the same order?,"

please contact the brand authorised dealer for any test drive-related queries.

",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632bfd7a64d0b60fba41a975&view=FAQ
Ather,632d219d64d0b60fba45534e,what after sales services are being provided by ather for 2-wheelers?,"


please contact the brand at 8882118118 or you can choose to write to them at info@atherenergy.com to get more details on the after sales services provided by them.


",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d219d64d0b60fba45534e&view=FAQ
Ather,632bfcdda0eaa942e1bf45d7,what will happen if ather brand authorised dealer who will contact me is very far from my location?,please be assured that the nearest authorised dealer will contact you as part of the purchase of an ather 2-wheeler on flipkart.,https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632bfcdda0eaa942e1bf45d7&view=FAQ
Ather,632d252864d0b60fba4566b1,how do i contact ather for 2-wheeler related queries?,"

you can contact ather at 8882118118 or you can choose to write to them at info@atherenergy.com.

",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d252864d0b60fba4566b1&view=FAQ
Ather,632bf082a0eaa942e1bef1dc,can i pay for ather vehicle's registration and insurance on flipkart?,"currently the option to pay for the registration and insurance is not available on flipkart. please note, the vehicle registration amount needs to be paid directly to the brand authorised dealer. you can choose to buy the vehicle insurance from the dealer or on your own from a different insurance service provider.
 ",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632bf082a0eaa942e1bef1dc&view=FAQ
Ather,632bf124f86ae76c18e8b967,will i get any extra discount/no cost emi at the ather dealership for insurance and vehicle registration charges?,"please reach out to the brand authorised dealer for any discount related information if the service is being purchased from them. kindly note, the vehicle registration charge is a government tax and is same for all. it does not include any discount or the option to pay through emi.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632bf124f86ae76c18e8b967&view=FAQ
Ather,632c3464a0eaa942e1c0bc49,there have been recent reports of batteries catching fire. how do i know that ather products are safe?,"ather electric vehicles go through 120 tests at the battery pack level and 800 tests at a vehicle level. the brand assures that the safety standards for the battery and battery management systems are higher than compliance requirements. they have also adopted more stringent internal standards to ensure safety and reliability of electric scooters and have thoroughly tested them for 100,000 kilometers. the batteries are tested extensively across lakhs of kilometers and are designed to prevent initiation and propagation of thermal runaway (fire) than what ais 156 mandates.
 ",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632c3464a0eaa942e1c0bc49&view=FAQ
Ather,632d19b614e5755075461d6a,is the warranty of ather 2-wheelers being offered by flipkart?,"please note, the warranty will be provided by the brand.",https://www.flipkart.com/helpcentre?catalog=632bec61a0eaa942e1bed2d9&faq=632d19b614e5755075461d6a&view=FAQ
Hero MotoCorp,632fc47014e57550754db551,is the price shown on the product page for hero motocorp 2-wheelers the final amount?,"please note, the price shown on the product page is the tentative on-road price for your location. you will also have to pay for registration, insurance, any other accessories and value-added services opted as applicable at the brand authorised dealer.",https://www.flipkart.com/helpcentre?catalog=632fc25214e57550754db0d8&faq=632fc47014e57550754db551&view=FAQ
Hero MotoCorp,632fc80864d0b60fba4d0a65,can i pay for a hero motocorp vehicle's registration and insurance on flipkart?,"

currently, the option to pay for the registration and insurance is not available on flipkart. please note, the vehicle registration amount needs to be paid directly to the brand authorised dealer. you can choose to buy vehicle insurance from the dealer or on your own from a different insurance service provider.

",https://www.flipkart.com/helpcentre?catalog=632fc25214e57550754db0d8&faq=632fc80864d0b60fba4d0a65&view=FAQ
Hero MotoCorp,632fc88f14e57550754dc4c4,will i get any extra discount/no-cost emi at hero motocorp dealership for insurance and vehicle registration charges?,"please reach out to the brand authorised dealer for any discount-related information if the service is being purchased from them. kindly note, the vehicle registration charge is a government tax and is the same for all. it does not include any discount or the option to pay through emi.",https://www.flipkart.com/helpcentre?catalog=632fc25214e57550754db0d8&faq=632fc88f14e57550754dc4c4&view=FAQ
Hero MotoCorp,632fc8fc14e57550754dc763,the option to buy a hero motocorp 2-wheeler is not available at my pincode. what should i do?,"sorry, the option to purchase the 2-wheeler is available only in select cities. rest assured, the brand authorised dealers are working on expanding this.",https://www.flipkart.com/helpcentre?catalog=632fc25214e57550754db0d8&faq=632fc8fc14e57550754dc763&view=FAQ
Hero MotoCorp,632bf11b14e5755075424966,the delivery time mentioned for a bgauss 2-wheeler is too long. is there anyway to get the 2-wheeler faster?,"please note, the brand authorised dealer will be unable to deliver the vehicle faster due to processing timelines needed by them. rest assured, the 2-wheeler will reach you as per the date provided.",https://www.flipkart.com/helpcentre?catalog=632fc25214e57550754db0d8&faq=632bf11b14e5755075424966&view=FAQ
Hero MotoCorp,632fcdccf86ae76c18f429c9,what is the advantage of buying a hero motocorp 2-wheeler vehicle through flipkart?,"

if you choose to buy 2 wheeler on flipkart, then the vehicle will be delivered to you within 15 days by the brand authorised dealers. in case you book the vehicle at a showroom, it may take up to 90 days for the vehicle to be delivered.

",https://www.flipkart.com/helpcentre?catalog=632fc25214e57550754db0d8&faq=632fcdccf86ae76c18f429c9&view=FAQ
Hero MotoCorp,632fcec864d0b60fba4d3200,what is the process after paying the ex-showroom price for a hero motocorp 2-wheeler on flipkart?,"once you've paid the ex-showroom price for the 2-wheeler on flipkart, the authorised dealer will contact you within 48 hours to initiate the process of registration. after this, you will need to visit the brand authorised dealer to submit the required documents and within the next 7-10 days, the 2-wheeler will be handed over to you at the authorised dealer's location.",https://www.flipkart.com/helpcentre?catalog=632fc25214e57550754db0d8&faq=632fcec864d0b60fba4d3200&view=FAQ
Hero MotoCorp,632fcf1d64d0b60fba4d3335,what are the documents required for the entire process of buying a hero motocorp 2-wheeler on flipkart?,"the following documents need to be submitted to the brand authorised dealer to complete the purchase of a 2-wheeler:
- aadhar card- pan card- address proof- passport size photo",https://www.flipkart.com/helpcentre?catalog=632fc25214e57550754db0d8&faq=632fcf1d64d0b60fba4d3335&view=FAQ
Hero MotoCorp,632fcfa264d0b60fba4d34dd,what will happen if the brand authorised dealer who will contact me is very far from my location?,"

please be assured that the nearest authorised dealer will contact you as part of the purchase of a 2-wheeler on flipkart.

",https://www.flipkart.com/helpcentre?catalog=632fc25214e57550754db0d8&faq=632fcfa264d0b60fba4d34dd&view=FAQ
Hero MotoCorp,632fd039a0eaa942e1ca9dee,will i get the option to test drive a hero motocorp 2-wheeler? how many times will i be allowed to take a test drive in the same order?,you can take multiple test rides by visiting the nearest brand authorised dealership.,https://www.flipkart.com/helpcentre?catalog=632fc25214e57550754db0d8&faq=632fd039a0eaa942e1ca9dee&view=FAQ
Hero MotoCorp,632fd1fd14e57550754df60a,how can i track my order for the hero motocorp 2-wheeler after completing my payment on flipkart?,"tracking your order for 2-wheeler on flipkart is easy and can be done through the 'my orders' section of your flipkart account. 
you can also choose to contact the brand authorised dealer to know more about the status of your 2-wheeler.",https://www.flipkart.com/helpcentre?catalog=632fc25214e57550754db0d8&faq=632fd1fd14e57550754df60a&view=FAQ
Hero MotoCorp,632fd30a64d0b60fba4d4689,"once i have paid for the registration and the insurance, how do i track my order for the hero motocorp 2-wheeler?","for hero motocorp, you can track the order status of your 2-wheeler by visiting the 'my orders' section of your flipkart account. you can also contact the brand authorised dealer to know the status of your vehicle.",https://www.flipkart.com/helpcentre?catalog=632fc25214e57550754db0d8&faq=632fd30a64d0b60fba4d4689&view=FAQ
Hero MotoCorp,632fd47b64d0b60fba4d5038,is there any loan facility available for the purchase of a hero motocorp 2-wheeler on flipkart?,"currently, there is only a no-cost emi option available on flipkart for the purchase of a 2-wheeler.",https://www.flipkart.com/helpcentre?catalog=632fc25214e57550754db0d8&faq=632fd47b64d0b60fba4d5038&view=FAQ
Hero MotoCorp,632fd58c14e57550754e0c6e,can i choose my own insurance partner for a hero motocorp 2-wheeler?,"you can choose to buy vehicle insurance from the dealer or on your own from a different insurance service provider. once you've purchased the insurance, please share details with the authorised dealer so that they can initiate the process of registration at the rto.",https://www.flipkart.com/helpcentre?catalog=632fc25214e57550754db0d8&faq=632fd58c14e57550754e0c6e&view=FAQ
